1,9684,5.405040704848387
1,9090,4.768792033804438
1,9652,4.632419531074104
1,6850,4.548994179840801
1,9198,4.4407951717025425
1,6171,4.4060076280269085
1,8446,4.399078547251134
1,9891,4.399078547251134
1,9616,4.316946673874697
1,7732,4.136779041604415
1,6915,4.112216421668412
1,9665,4.0910671654765896
1,9584,4.0336262725896965
1,5023,3.917821138118949
1,7853,3.917821138118949
1,8564,3.911641694609586
1,5493,3.909064358780988
1,8419,3.876073397308592
1,5690,3.7830557837020464
1,8124,3.7830557837020464
1,7353,3.7256148908151525
1,9591,3.7256148908151525
1,9069,3.679250672042732
1,7735,3.6444631283670974
1,7730,3.534800374938765
1,6602,3.5064561340286096
1,9281,3.4744625139952676
1,8270,3.4664770564793486
1,9394,3.397036140781022
1,9625,3.397036140781022
1,6473,3.387886907400633
1,8170,3.371065472670692
1,7925,3.3673195391410453
1,8375,3.350671922008601
1,7821,3.3287128223216054
1,6470,3.3079826624919435
1,8871,3.270154332195802
1,7745,3.2514023608636764
1,8179,3.2232082254911463
1,9574,3.2232082254911463
1,6927,3.1856542566450474
1,7980,3.1797272924886553
1,6182,3.1584656747048045
1,6848,3.1584656747048045
1,7909,3.1378983064452175
1,5936,3.136780709206308
1,9961,3.136780709206308
1,7879,3.1017190313421747
1,5019,3.100442893885676
1,5825,3.0910796235992026
1,6675,3.088442871074243
1,7811,3.088442871074243
1,10034,3.079875525626089
1,7183,3.0593081573665017
1,8741,3.0387407891069147
1,7844,3.0310019781873496
1,5776,3.020701440547062
1,9192,3.020701440547062
1,9478,2.99955218435524
1,6484,2.9435030228957553
1,6907,2.9435030228957553
1,9487,2.9435030228957553
1,9860,2.9435030228957553
1,8326,2.921543923208759
1,9499,2.921543923208759
1,9853,2.921543923208759
1,6050,2.917347818231266
1,5506,2.910904515465787
1,6342,2.910904515465787
1,8370,2.910904515465787
1,5368,2.894629475457015
1,9530,2.894629475457015
1,6381,2.877642874870504
1,7598,2.877642874870504
1,6849,2.829886924670674
1,7206,2.793707649567631
1,6601,2.7718641438515452
1,9076,2.7718641438515452
1,6894,2.7598641210401125
1,9572,2.7598641210401125
1,5687,2.7512967755919586
1,7151,2.7512967755919586
1,9079,2.7307294073323716
1,6640,2.7024232281532186
1,5101,2.691540802580696
1,7532,2.691540802580696
1,5954,2.6354916411212113
1,7230,2.6354916411212113
1,8193,2.6354916411212113
1,9247,2.6354916411212113
1,9371,2.6354916411212113
1,5569,2.6135325414342154
1,7623,2.6135325414342154
1,7965,2.6135325414342154
1,8276,2.6135325414342154
1,9327,2.6135325414342154
1,9484,2.6135325414342154
1,7335,2.6028931336912433
1,8856,2.6028931336912433
1,5158,2.4432853938174146
1,6964,2.4432853938174146
1,7884,2.4432853938174146
1,8058,2.4432853938174146
1,8320,2.4432853938174146
1,8605,2.4432853938174146
1,9209,2.4432853938174146
1,9595,2.4432853938174146
1,5730,2.4227180255578276
1,5937,2.4227180255578276
1,5957,2.4227180255578276
1,6108,2.4227180255578276
1,6796,2.4227180255578276
1,6916,2.4227180255578276
1,7460,2.4227180255578276
1,7789,2.4227180255578276
1,8162,2.4227180255578276
1,8374,2.4227180255578276
1,9050,2.4227180255578276
1,9180,2.4227180255578276
1,9582,2.4227180255578276
1,5014,2.3967473574474973
1,5095,2.3738444781190884
1,5229,2.3738444781190884
1,5464,2.3738444781190884
1,5625,2.3738444781190884
1,6410,2.3738444781190884
1,6780,2.3738444781190884
1,7715,2.3738444781190884
1,8187,2.3738444781190884
1,8740,2.3738444781190884
1,9071,2.3738444781190884
1,9156,2.3738444781190884
1,5571,2.305521159659672
1,5805,2.305521159659672
1,6244,2.305521159659672
1,6368,2.305521159659672
1,6521,2.305521159659672
1,6578,2.305521159659672
1,7396,2.305521159659672
1,7434,2.305521159659672
1,7887,2.305521159659672
1,8166,2.305521159659672
1,8195,2.305521159659672
1,8245,2.305521159659672
1,8409,2.305521159659672
1,8499,2.305521159659672
1,8684,2.305521159659672
1,8804,2.305521159659672
1,8911,2.305521159659672
1,9389,2.305521159659672
1,9589,2.305521159659672
1,5495,2.2801757984903563
1,7872,2.2801757984903563
1,8860,2.2801757984903563
1,7822,2.226558433457283
1,8050,2.226558433457283
1,9955,2.1330849757972046
1,8547,2.127400916118981
1,5115,2.114706643783284
1,5174,2.114706643783284
1,5390,2.114706643783284
1,5400,2.114706643783284
1,5585,2.114706643783284
1,5672,2.114706643783284
1,5829,2.114706643783284
1,5901,2.114706643783284
1,6133,2.114706643783284
1,6183,2.114706643783284
1,6460,2.114706643783284
1,6870,2.114706643783284
1,7175,2.114706643783284
1,7407,2.114706643783284
1,7533,2.114706643783284
1,7842,2.114706643783284
1,7876,2.114706643783284
1,7907,2.114706643783284
1,7987,2.114706643783284
1,8019,2.114706643783284
1,8416,2.114706643783284
1,8606,2.114706643783284
1,8925,2.114706643783284
1,8988,2.114706643783284
1,9078,2.114706643783284
1,9161,2.114706643783284
1,9545,2.114706643783284
1,9579,2.114706643783284
1,9779,2.114706643783284
1,9821,2.114706643783284
1,9869,2.114706643783284
1,10025,2.114706643783284
1,7428,2.088735975672954
1,7820,2.088735975672954
1,6291,2.077251231223742
1,9241,2.0543687828397865
1,6904,2.0463833253238675
1,7449,2.0463833253238675
1,9805,2.0463833253238675
1,6567,1.9408787284934081
1,6685,1.9408787284934081
1,7433,1.8941561555693323
1,8434,1.8941561555693323
1,9435,1.8941561555693323
1,5608,1.8878889313364626
1,6263,1.8878889313364626
1,7723,1.8878889313364626
1,8418,1.8878889313364626
1,5169,1.85445121220857
1,6128,1.85445121220857
1,7553,1.85445121220857
1,8201,1.85445121220857
1,8350,1.85445121220857
1,8922,1.85445121220857
1,9446,1.85445121220857
1,6262,1.8193895343444368
1,7216,1.8193895343444368
1,7883,1.8193895343444368
